product_group_name,product_name,brand,item_number,manufacturer_number,category_hierarchy,product_group_url,Quantity,price_per_unit,availability,group_description,unit_size,specifications,image_urls,scraped_at,extraction_method,validation_status,validation_notes
Disposable scalpels,"Disposable scalpel #10, 10/box",Queens Surgical,3440127,-,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/disposable-scalpels,1,$10.49,Backorder,Sterile disposable scalpel; plastic handle with stainless steel blade.,10/box,"{""Shape"": ""#10"", ""Type"": ""Disposable""}",https://www.safcodental.com/media/catalog/product/p/f/pflse.jpg,2026-03-17T19:42:34.860937,css-selector,valid,
Disposable scalpels,"Disposable scalpel #10, 10/box",Queens Surgical,3440127,-,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/disposable-scalpels,10,$9.49,Backorder,Sterile disposable scalpel; plastic handle with stainless steel blade.,10/box,"{""Shape"": ""#10"", ""Type"": ""Disposable""}",https://www.safcodental.com/media/catalog/product/p/f/pflse.jpg,2026-03-17T19:42:34.860937,css-selector,valid,
Disposable scalpels,"Disposable scalpel #11, 10/box",Queens Surgical,3440133,-,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/disposable-scalpels,1,$10.49,In stock,Sterile disposable scalpel; plastic handle with stainless steel blade.,10/box,"{""Shape"": ""#11"", ""Type"": ""Disposable""}",https://www.safcodental.com/media/catalog/product/p/f/pflse.jpg,2026-03-17T19:42:34.865398,css-selector,valid,
Disposable scalpels,"Disposable scalpel #11, 10/box",Queens Surgical,3440133,-,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/disposable-scalpels,10,$9.49,In stock,Sterile disposable scalpel; plastic handle with stainless steel blade.,10/box,"{""Shape"": ""#11"", ""Type"": ""Disposable""}",https://www.safcodental.com/media/catalog/product/p/f/pflse.jpg,2026-03-17T19:42:34.865398,css-selector,valid,
Disposable scalpels,"Disposable scalpel #12, 10/box",Queens Surgical,3440145,-,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/disposable-scalpels,1,$10.49,Backorder,Sterile disposable scalpel; plastic handle with stainless steel blade.,10/box,"{""Shape"": ""#12"", ""Type"": ""Disposable""}",https://www.safcodental.com/media/catalog/product/p/f/pflse.jpg,2026-03-17T19:42:34.870912,css-selector,valid,
Disposable scalpels,"Disposable scalpel #12, 10/box",Queens Surgical,3440145,-,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/disposable-scalpels,10,$9.49,Backorder,Sterile disposable scalpel; plastic handle with stainless steel blade.,10/box,"{""Shape"": ""#12"", ""Type"": ""Disposable""}",https://www.safcodental.com/media/catalog/product/p/f/pflse.jpg,2026-03-17T19:42:34.870912,css-selector,valid,
Disposable scalpels,"Disposable scalpel #15, 10/box",Queens Surgical,3440156,-,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/disposable-scalpels,1,$10.49,In stock,Sterile disposable scalpel; plastic handle with stainless steel blade.,10/box,"{""Shape"": ""#15"", ""Type"": ""Disposable""}",https://www.safcodental.com/media/catalog/product/p/f/pflse.jpg,2026-03-17T19:42:34.877878,css-selector,valid,
Disposable scalpels,"Disposable scalpel #15, 10/box",Queens Surgical,3440156,-,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/disposable-scalpels,10,$9.49,In stock,Sterile disposable scalpel; plastic handle with stainless steel blade.,10/box,"{""Shape"": ""#15"", ""Type"": ""Disposable""}",https://www.safcodental.com/media/catalog/product/p/f/pflse.jpg,2026-03-17T19:42:34.877878,css-selector,valid,
Disposable scalpels - Bard-Parker (BD),disposable scalpel #10 10/box,Bard-Parker,3381410,371610,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/disposable-scalpels-bard-parker-bd,1,$18.99,In stock,"Sterile disposable scalpel with a stainless steel blade. Intended for tissue separation, and other procedures that require a sharp surgical blade to puncture or cut.",10/box,"{""Shape"": ""#10"", ""Type"": ""Disposable""}",https://www.safcodental.com/media/catalog/product/p/f/pflug.jpg,2026-03-17T19:42:36.653563,css-selector,valid,
Disposable scalpels - Bard-Parker (BD),disposable scalpel #10 10/box,Bard-Parker,3381410,371610,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/disposable-scalpels-bard-parker-bd,10,$17.99,In stock,"Sterile disposable scalpel with a stainless steel blade. Intended for tissue separation, and other procedures that require a sharp surgical blade to puncture or cut.",10/box,"{""Shape"": ""#10"", ""Type"": ""Disposable""}",https://www.safcodental.com/media/catalog/product/p/f/pflug.jpg,2026-03-17T19:42:36.653563,css-selector,valid,
Disposable scalpels - Bard-Parker (BD),disposable scalpel #11 10/box,Bard-Parker,3381422,371611,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/disposable-scalpels-bard-parker-bd,1,$18.99,In stock,"Sterile disposable scalpel with a stainless steel blade. Intended for tissue separation, and other procedures that require a sharp surgical blade to puncture or cut.",10/box,"{""Shape"": ""#11"", ""Type"": ""Disposable""}",https://www.safcodental.com/media/catalog/product/p/f/pflug.jpg,2026-03-17T19:42:36.658856,css-selector,valid,
Disposable scalpels - Bard-Parker (BD),disposable scalpel #11 10/box,Bard-Parker,3381422,371611,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/disposable-scalpels-bard-parker-bd,10,$17.99,In stock,"Sterile disposable scalpel with a stainless steel blade. Intended for tissue separation, and other procedures that require a sharp surgical blade to puncture or cut.",10/box,"{""Shape"": ""#11"", ""Type"": ""Disposable""}",https://www.safcodental.com/media/catalog/product/p/f/pflug.jpg,2026-03-17T19:42:36.658856,css-selector,valid,
Disposable scalpels - Bard-Parker (BD),disposable scalpel #12 10/box,Bard-Parker,3381458,371612,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/disposable-scalpels-bard-parker-bd,1,$56.99,In stock,"Sterile disposable scalpel with a stainless steel blade. Intended for tissue separation, and other procedures that require a sharp surgical blade to puncture or cut.",10/box,"{""Shape"": ""#12"", ""Type"": ""Disposable""}",https://www.safcodental.com/media/catalog/product/p/f/pflug.jpg,2026-03-17T19:42:36.661958,css-selector,valid,
Disposable scalpels - Bard-Parker (BD),disposable scalpel #12 10/box,Bard-Parker,3381458,371612,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/disposable-scalpels-bard-parker-bd,10,$55.99,In stock,"Sterile disposable scalpel with a stainless steel blade. Intended for tissue separation, and other procedures that require a sharp surgical blade to puncture or cut.",10/box,"{""Shape"": ""#12"", ""Type"": ""Disposable""}",https://www.safcodental.com/media/catalog/product/p/f/pflug.jpg,2026-03-17T19:42:36.661958,css-selector,valid,
Surgical blades - Hu-Friedy,Hu-Friedy scalpel v mini 67 12/box,Hu-Friedy,3920328,MB67,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-hu-friedy,1,$101.99,Special order,The Hu-Friedy surgical blades are single use carbon steel blades used for cutting gingival tissue and making surgical incisions. They are crafted from the finest materials for strength and durability. Both microsurgical and standard styles are offered to match clinician and procedural preferences.,12/box,"{""Shape"": ""Mini 67"", ""Material"": ""Carbon steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflta.jpg,2026-03-17T19:42:36.865441,css-selector,valid,
Surgical blades - Hu-Friedy,Hu-Friedy scalpel v mini 67 12/box,Hu-Friedy,3920328,MB67,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-hu-friedy,3,$101.49,Special order,The Hu-Friedy surgical blades are single use carbon steel blades used for cutting gingival tissue and making surgical incisions. They are crafted from the finest materials for strength and durability. Both microsurgical and standard styles are offered to match clinician and procedural preferences.,12/box,"{""Shape"": ""Mini 67"", ""Material"": ""Carbon steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflta.jpg,2026-03-17T19:42:36.865441,css-selector,valid,
Surgical blades - Hu-Friedy,Hu-Friedy scalpel v mini 67 12/box,Hu-Friedy,3920328,MB67,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-hu-friedy,6,$100.99,Special order,The Hu-Friedy surgical blades are single use carbon steel blades used for cutting gingival tissue and making surgical incisions. They are crafted from the finest materials for strength and durability. Both microsurgical and standard styles are offered to match clinician and procedural preferences.,12/box,"{""Shape"": ""Mini 67"", ""Material"": ""Carbon steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflta.jpg,2026-03-17T19:42:36.865441,css-selector,valid,
Surgical blades - Hu-Friedy,Hu-Friedy scalpel v #15C sterile 100/box,Hu-Friedy,3920391,10-256-15,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-hu-friedy,1,$233.49,Backorder,The Hu-Friedy surgical blades are single use carbon steel blades used for cutting gingival tissue and making surgical incisions. They are crafted from the finest materials for strength and durability. Both microsurgical and standard styles are offered to match clinician and procedural preferences.,100/box,"{""Shape"": ""#15C"", ""Material"": ""Carbon steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflta.jpg,2026-03-17T19:42:36.869427,css-selector,valid,
Surgical blades - Hu-Friedy,Hu-Friedy scalpel v #15C sterile 100/box,Hu-Friedy,3920391,10-256-15,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-hu-friedy,3,$232.99,Backorder,The Hu-Friedy surgical blades are single use carbon steel blades used for cutting gingival tissue and making surgical incisions. They are crafted from the finest materials for strength and durability. Both microsurgical and standard styles are offered to match clinician and procedural preferences.,100/box,"{""Shape"": ""#15C"", ""Material"": ""Carbon steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflta.jpg,2026-03-17T19:42:36.869427,css-selector,valid,
Surgical blades - Hu-Friedy,Hu-Friedy scalpel v #15C sterile 100/box,Hu-Friedy,3920391,10-256-15,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-hu-friedy,6,$232.49,Backorder,The Hu-Friedy surgical blades are single use carbon steel blades used for cutting gingival tissue and making surgical incisions. They are crafted from the finest materials for strength and durability. Both microsurgical and standard styles are offered to match clinician and procedural preferences.,100/box,"{""Shape"": ""#15C"", ""Material"": ""Carbon steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflta.jpg,2026-03-17T19:42:36.869427,css-selector,valid,
Surgical blades - Hu-Friedy,Hu-Friedy scalpel blade #12 sterile 100/box,Hu-Friedy,3920458,10-255-12,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-hu-friedy,1,$157.49,In stock,The Hu-Friedy surgical blades are single use carbon steel blades used for cutting gingival tissue and making surgical incisions. They are crafted from the finest materials for strength and durability. Both microsurgical and standard styles are offered to match clinician and procedural preferences.,100/box,"{""Shape"": ""#12"", ""Material"": ""Carbon steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflta.jpg,2026-03-17T19:42:36.872538,css-selector,valid,
Surgical blades - Hu-Friedy,Hu-Friedy scalpel blade #12 sterile 100/box,Hu-Friedy,3920458,10-255-12,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-hu-friedy,3,$156.99,In stock,The Hu-Friedy surgical blades are single use carbon steel blades used for cutting gingival tissue and making surgical incisions. They are crafted from the finest materials for strength and durability. Both microsurgical and standard styles are offered to match clinician and procedural preferences.,100/box,"{""Shape"": ""#12"", ""Material"": ""Carbon steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflta.jpg,2026-03-17T19:42:36.872538,css-selector,valid,
Surgical blades - Hu-Friedy,Hu-Friedy scalpel blade #12 sterile 100/box,Hu-Friedy,3920458,10-255-12,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-hu-friedy,6,$156.49,In stock,The Hu-Friedy surgical blades are single use carbon steel blades used for cutting gingival tissue and making surgical incisions. They are crafted from the finest materials for strength and durability. Both microsurgical and standard styles are offered to match clinician and procedural preferences.,100/box,"{""Shape"": ""#12"", ""Material"": ""Carbon steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflta.jpg,2026-03-17T19:42:36.872538,css-selector,valid,
Surgical blades - Hu-Friedy,Hu-Friedy scalpel blade #15 sterile 100/box,Hu-Friedy,3928961,10-255-15,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-hu-friedy,1,$157.49,In stock,The Hu-Friedy surgical blades are single use carbon steel blades used for cutting gingival tissue and making surgical incisions. They are crafted from the finest materials for strength and durability. Both microsurgical and standard styles are offered to match clinician and procedural preferences.,100/box,"{""Shape"": ""#15"", ""Material"": ""Carbon steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflta.jpg,2026-03-17T19:42:36.877012,css-selector,valid,
Surgical blades - Hu-Friedy,Hu-Friedy scalpel blade #15 sterile 100/box,Hu-Friedy,3928961,10-255-15,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-hu-friedy,3,$156.99,In stock,The Hu-Friedy surgical blades are single use carbon steel blades used for cutting gingival tissue and making surgical incisions. They are crafted from the finest materials for strength and durability. Both microsurgical and standard styles are offered to match clinician and procedural preferences.,100/box,"{""Shape"": ""#15"", ""Material"": ""Carbon steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflta.jpg,2026-03-17T19:42:36.877012,css-selector,valid,
Surgical blades - Hu-Friedy,Hu-Friedy scalpel blade #15 sterile 100/box,Hu-Friedy,3928961,10-255-15,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-hu-friedy,6,$156.49,In stock,The Hu-Friedy surgical blades are single use carbon steel blades used for cutting gingival tissue and making surgical incisions. They are crafted from the finest materials for strength and durability. Both microsurgical and standard styles are offered to match clinician and procedural preferences.,100/box,"{""Shape"": ""#15"", ""Material"": ""Carbon steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflta.jpg,2026-03-17T19:42:36.877012,css-selector,valid,
